;S_times;d_dates;groups;p_times;r_dates
0;17.333454293552087;222968.73165695957;28;33.36918226915726;203890.1287098257
1;138.36393920604613;127340.91512473095;42;199.80120757606687;22128.08410322281
2;62.28125867961615;246153.01657121195;17;155.03575729700344;126138.71036750461
3;63.383287200576234;133141.4301982183;37;212.703011459733;109008.12997986256
4;148.39471424104028;229996.0338670069;21;209.5858785745686;72121.24064859895
5;43.83414567740858;169787.15149967925;65;123.44162870000848;35357.00278233556
6;5.3881506735550015;240615.85502821812;56;15.406896201285015;135475.65954389534
7;16.470468966676705;193535.47526586681;27;23.076552284993596;123948.66141582036
8;66.13875947634568;224024.895199735;35;121.17362705467461;71646.49232133351
9;185.21891020055904;160247.64959170372;76;287.3742079591874;146405.89119257886
10;1.301668010667848;119293.52583541267;57;2.813194801770815;100618.54391420868
11;164.25633956907706;191349.51735708164;20;475.55552289106873;54624.479235757535
12;101.1767591920247;143559.91903111115;4;379.3647748282296;46098.102302244675
13;222.84795535970756;156922.08322574815;7;425.4794269260059;56687.97437538629
14;21.643610174785564;200389.06104462943;68;40.53818914132657;113496.356137007
15;58.24187643302391;157013.06113029493;11;84.98679986704029;119525.79779064405
16;3.75156735231224;130748.42136443208;67;11.496666544447095;13758.3613630469
17;181.63247514196354;164121.50200892275;5;246.36361986775734;127537.73323968689
18;107.74952535395609;242713.74505876197;3;310.8618254545622;231707.7093168099
19;64.13192071880938;169446.2634035614;56;100.73110557272761;24657.440827257276
20;61.291003104283675;189981.78662227024;7;145.52219381091805;88079.68324761894
21;171.01870965053334;237409.93855216436;3;257.866783381193;203754.4153711711
22;126.66872020594172;131221.09071095035;25;180.65857791613755;126563.07036620592
23;228.97860730073236;136620.30041308605;30;314.1711339157112;31269.56451240299
24;83.36065167176164;186367.46625764656;42;184.27942636009095;151109.98686924326
25;124.11238892228323;145851.6086908803;56;358.2235012795782;103457.47106003462
26;12.95150178219846;133400.79973420125;62;38.7551260712024;14610.146263416758
27;32.22600906415423;237652.36178969906;11;103.50814051892415;149296.4016830184
28;247.97851059957242;211260.24743668764;36;468.9576098022067;91559.20279494504
29;78.8974163193563;220616.74544934212;31;185.53219327758416;6358.168103308752
30;150.83004945590542;230214.31575668792;30;289.84434673095325;170148.90383091313
31;38.44649488330041;152665.0455322369;40;56.86846816387834;71449.76578212883
32;19.14473165656965;245057.7991001399;24;55.98960751854237;199959.38405910623
33;123.18028656860268;134296.58738679255;42;164.32564476695185;1368.1811943160349
34;66.26586664531064;172140.12846272023;54;127.82797190429176;131750.09612528188
35;52.08435440940404;119962.39436215773;70;180.7561223039819;89101.14680952881
36;180.2175767364678;166029.50186362668;46;263.5311621460425;35025.814208952586
37;123.93183548413786;164082.30324093744;42;233.83851387298532;37091.51929488124
38;127.73018174940026;207439.80511479996;1;300.80074525648456;137492.6499847449
39;15.791653854407063;131408.58117962582;66;40.15257014803951;48373.77911736104
40;122.26411114214676;190884.06569550483;13;404.93963503589384;144005.87313237708
41;0.553265327667609;160205.21787808544;38;1.9820466430776946;128282.06056883618
42;8.143358490019084;196544.5606111539;5;11.535852004124981;148801.95294405945
43;52.657453134487874;182323.10417683353;73;105.95054995893682;70701.86266256392
44;127.56539349211252;122393.86601008728;75;377.5099432959438;56555.59303656552
45;178.73068204100636;186930.58791900857;2;294.6840215251318;66056.611475029
46;191.064401372195;219034.42323588522;76;477.2832534235169;19905.10308646397
47;142.57967567715977;173113.542124827;75;444.4240909441553;126992.70320818416
48;126.53928702105205;149282.55534799895;75;426.8047130591601;88843.3574764133
49;272.20368572140103;221760.76309165976;31;477.45789190855805;117203.43695788922
50;4.405587280914571;172737.66855423572;8;15.839772939090137;65870.47809203225
51;75.48248416177982;176179.78636397538;47;165.68366033830281;94698.24283388794
52;20.455433805145443;226618.13296708735;15;32.78981280327727;42395.24548007372
53;231.48258711718967;117397.62003108893;10;380.3017627093983;63952.5521053736
54;119.92173523974725;123581.73182415524;61;445.90231477533104;45353.00729700216
55;26.69580463738469;122552.80459686916;45;60.42618588417533;73368.30181081689
56;52.74122887216885;221203.52186984877;16;189.57745303865983;79571.20317270258
57;57.04685411169085;144123.89821818113;33;115.16144488175432;1627.2506123351782
58;181.70288623251977;246823.90663964459;57;318.71201747100116;201151.23588225315
59;175.96173419796915;146280.77239055448;14;389.1157436814073;60397.78902418839
60;182.80312374841586;177387.03333601565;71;332.02748869149457;6097.180327757142
61;138.92891745521024;231656.34773692687;72;308.66298659900013;172093.92070819222
62;32.1752891021381;132538.00148142572;35;123.57378785951373;132312.3570561809
63;88.04166127316532;225333.81156671623;11;180.7810871821886;142861.29405152987
64;59.93299374652883;137577.94644920347;34;83.24433107495241;102046.18835153978
