;S_times;d_dates;groups;p_times;r_dates
0;13.104850132638784;216091.59961100138;30;19.911844795657405;42706.74964990117
1;93.77379666836994;125514.63433097031;68;157.67030617307503;7559.237991742246
2;95.7603791285261;142865.4572684262;60;305.03376478182463;36157.99546418344
3;2.2748458567348226;176224.8780241075;65;4.0834990695872655;152786.3356024304
4;115.06432359410002;225845.3830587981;69;203.54522651390633;122235.2735414356
5;214.7052722606096;142168.31671894624;29;450.06734107335916;33451.85220112439
6;59.813606382652644;165776.76117296878;19;203.76530079207544;45854.352153069776
7;314.14262090959363;152604.03084242967;11;497.76201208642493;137412.994981269
8;53.50768591741112;207357.99401781207;62;116.27111842424083;93361.74417723516
9;113.62111946235436;195487.4894218336;40;205.6436859121554;69510.9867136243
10;42.60530659141632;159579.18796769483;45;94.99924250915262;55858.02365307537
11;55.16075019943368;213930.4270651178;38;119.6089005633069;58734.67773067246
12;99.3865627319759;142271.09783206883;78;334.37601947964515;71847.80541814823
13;189.707463140592;155934.9850929517;79;334.9607447643122;43881.531739945494
14;109.8361752418429;157858.70407550756;30;311.74281375301524;75641.16785609323
15;135.6188311722307;194153.10066227865;22;301.88081068506426;192359.77305914636
16;97.7312628372432;186552.39826820523;6;259.70006283637423;21008.679355957163
17;120.30337636856001;223945.43522587727;1;342.8332956001576;201216.11567913886
18;163.3530483703934;212086.89691968547;24;231.50403778956533;26929.627210031904
19;173.8448808443518;249882.00948283242;61;367.74931576624243;71062.42816472397
20;45.8416433475213;217392.48775446904;5;154.62329370996804;183202.47982558887
21;93.86818583311236;189288.8690059709;41;127.23838203719278;31154.76278062784
22;78.33227515831325;247287.91049158116;71;220.1775526901278;187653.1132876484
23;337.34304872040906;120300.94326911555;7;460.152982190665;52758.943206686
24;304.6461491762112;116347.29639319361;9;424.89164210227216;2695.6402157782545
25;24.860226832845242;226021.47212161607;30;95.6942875664008;136809.36726266926
26;124.55715323933336;170177.95100029925;48;306.22231493720005;60772.766018644215
27;15.942717573167872;161867.8841430263;68;27.86317464494073;134968.6353590848
28;178.15913486573447;121933.32946411903;17;240.87263206317536;19400.541208278253
29;128.56367582232562;134066.5223606195;58;392.3865005962244;10492.977491479638
30;8.063676341835299;208644.91784735848;34;19.478451978599317;74512.6166926425
31;122.45367235092506;197693.8474961433;74;187.15427346293743;112431.16842159745
32;82.94696059064388;192660.3309511;52;181.93858386995612;13682.914657199557
33;92.26830289515043;168519.31659302145;54;180.51534909538853;135678.2604933687
34;255.06324893725846;218363.09317446037;76;348.3821373412593;156968.28643334925
35;81.70972314750888;193872.18997426698;46;141.5058739235071;53350.82935020957
36;111.31010677420626;240640.31958689005;30;228.51514708462068;71642.09798672705
37;162.64283432951694;208355.27746946504;60;268.52855970762886;185097.3560281251
38;106.45137390615236;147987.7610844497;31;226.12674208596343;83482.2726724874
39;36.117166002453246;218931.86921917;53;102.13433648240499;163882.99948779933
40;320.27718347199806;137277.71467725636;9;473.21188707191413;36116.36063943486
41;57.69748976892572;196401.63710562154;68;172.9978779251487;106218.07728021253
42;80.3316972481674;136733.55221765774;46;115.54825995854029;18732.941151354953
43;21.556864922067668;214633.6742360213;17;62.86214251687222;145922.30001611827
44;166.76393349885637;208005.3047783791;5;355.77013445591507;197787.58884020592
45;66.18467285654593;254118.61354364495;40;246.07106403156033;90043.97835891125
46;1.1927432476487965;184194.16175924384;37;4.620181178737971;35847.630117490866
47;313.9219604114882;117608.60858368604;10;459.05538676834;51072.18233623919
48;88.10210871901695;152712.58613353147;10;256.0804971425408;132848.18013625962
49;141.3667027102381;216731.6714098415;72;331.07060343666524;98483.58633335483
50;1.560064224185737;169315.96347580076;64;2.5752735507092077;155904.76682858777
51;264.1425972668439;248452.62345764393;19;455.926205217283;12493.339639897307
52;23.656395241198474;208754.19793824892;24;68.69071318736991;12609.254863164018
53;247.19949861173964;117821.56264381311;30;396.57848554132005;94880.17045786936
54;182.95402403176496;183283.7388691274;51;261.65406465408506;10281.538726387233
55;66.72651835852793;135604.5180375996;0;186.8464151576541;74680.25756906571
56;36.54651088689311;167848.11024481524;35;92.61470482635261;70827.3138603708
57;51.362921861663445;203585.15133907256;44;131.55760110792232;145758.7734957906
58;217.02680411799642;197920.8859793868;17;329.80979462741425;134516.9383111565
59;244.31487243927722;239835.61777548917;3;427.400720986102;58451.407404105754
60;14.071260276352902;186050.13305349823;17;35.9009301808096;131766.7703204451
61;6.050489043108416;211722.7587171319;39;19.806115001995604;174308.28711749046
62;7.474748949614676;189072.7136786783;32;29.172591762940613;135224.1343370575
63;102.24196421000343;163506.80705973168;67;338.25251184958125;46127.059654066055
64;133.4349066109605;253396.23760205143;53;199.15673855286013;114974.3892519825
65;253.51881742478642;126772.78752984338;69;451.50382016129396;110917.70100378034
66;52.286655137723194;153029.8997753265;18;120.23457361613724;28111.95763794589
67;78.1974733939418;240679.05562154515;42;189.05666066624647;10715.281185994774
