;S_times;d_dates;groups;p_times;r_dates
0;203.09219307780006;113496.463542612;22;354.4264830236556;65561.39707789605
1;61.34724641679833;93024.99594903809;30;229.50016382214997;73920.62021576703
2;54.43226111587773;122407.60037315224;73;191.1064737075778;70277.31068892515
3;66.57708660038908;103832.56040482337;89;111.67313599996953;65665.6752639593
4;65.42730568104695;99804.68367926232;37;230.47439893330093;70604.77442774834
5;16.956930042167176;98182.0764357852;81;34.223616237795255;51560.52755709076
6;125.97522258565695;107810.40776400869;66;177.8445279753601;84814.84968587442
7;100.09807438778029;115487.7025256662;78;312.62483079325415;14909.414399100817
8;76.23457661726879;127393.20689194782;29;156.85855419673055;102992.7243295246
9;105.6698301607857;102506.9975992853;66;262.05710623641653;90935.84192681174
10;108.99051804166959;93882.63296441149;65;200.99416007294658;4369.763420720743
11;94.37816156054659;117035.2496402975;22;365.639303951235;8578.185552009832
12;77.53931755802327;123202.4744785151;52;225.7504545018044;101533.14831411096
13;12.527334228261498;100611.498939927;10;49.48791018432626;66654.00537436335
14;281.45404756430923;106260.21614708262;23;478.2808346252808;75099.26132155652
15;145.12530442813573;95754.39076691912;49;260.4105611001395;19024.725812553406
16;96.70191749029014;93418.47632964951;84;308.38073243147403;19022.228532754507
17;188.22032409199716;92020.76441083585;86;324.4281694366298;57626.872641920294
18;112.49389557456155;113053.9056940561;42;233.8949149966058;79073.19408680729
19;240.40505886443634;92689.18636447842;82;447.6210352656688;49072.41591700616
20;156.2661927333927;95848.4846631359;31;405.23733347941356;26404.28370946858
21;201.85319328569693;126711.92253858485;8;415.20236345018355;106589.91783296475
22;30.663656286525725;103965.96124874926;16;40.96076046226495;77955.61410159749
23;221.47512480323616;100693.8990186313;46;318.7677430590165;14225.317002996257
24;90.31475998504479;116297.35975390472;46;237.30106393292775;12075.527703533897
25;226.69162551745785;109369.92901570536;27;342.6895098757913;93661.48986642898
26;75.65377825500828;118040.22749396715;89;136.25266103973416;87450.53500019755
27;63.85928916573088;106958.2680092749;16;181.98439114091386;25610.112889930573
28;122.3218562001142;102076.41124033257;72;303.9785381607198;63723.2023918554
29;160.52670325679875;118260.6115399072;66;371.05302673464405;36209.757242615924
30;44.46282149093404;122668.53241756634;15;108.94180023966875;60099.5435667293
31;163.68918780831976;120504.08071366539;79;262.9534147876395;26547.901016485146
32;276.3613167877663;105307.61472409358;46;416.4656696899669;25939.908293122324
33;238.00176032384016;107017.56574887481;89;438.9297902700923;92298.04386752703
34;107.04738943144399;116119.36419292286;89;362.1334772708185;45017.864840367176
35;54.08676772374726;102741.02610479757;55;119.12411173572517;13715.69540133637
36;214.42629750304786;99705.47850053999;1;292.74642674097686;66640.58104796289
37;74.14098245888533;116519.74743951413;51;259.36699230985494;11163.630872738046
38;200.17810157546563;100904.13678709196;24;276.8496273948347;28394.121108241103
39;163.11549590885363;97531.42288492392;87;447.89265375509126;44537.470365101
40;79.20553978579409;102367.1610787928;64;143.71572782393162;88206.6521586873
41;44.55939362494462;118857.37699730282;97;88.60311976347904;13200.563332213844
42;62.50178604222886;124802.93544210042;23;161.66252919302022;13022.12538868469
43;102.4979694481191;105343.44774233796;89;262.2434126664232;39837.847836108405
44;138.06501765711067;106855.22595536277;7;188.34752128473906;20872.14668921457
45;265.4484120139663;117149.39737642641;45;412.8925568383755;19291.518877822895
46;68.73477940643978;99012.15255452911;25;231.84869521099873;58657.17003983204
47;156.78486199313528;90750.24799343495;19;489.99982409626466;4842.904131367222
48;42.82724878763042;113754.24552433075;83;97.89230862214583;15502.108369425916
49;49.91778757166714;105842.99782110816;83;76.52152222329758;80951.84032955347
50;72.06610000019523;110694.9699038608;41;241.84396242863;62291.923890034144
51;161.88027324152569;115119.5692745615;10;367.6104407702267;114.37911536130734
52;60.8620774872052;95400.3751560984;26;125.60332204271093;90686.10027037919
53;59.50033813784583;126505.32225279503;30;89.47993341999326;2920.1585837406374
54;224.94549183275808;96182.60067450274;15;436.50080932578754;27274.87285480584
55;96.73043973558013;97567.60718568022;33;372.37303984760797;80698.81705401979
56;31.452558008859082;112276.68165213187;49;68.74408053743832;40153.64098933044
57;88.42755372244683;115000.8800747362;34;161.68077754379843;96195.8792514957
58;97.18468242280501;92768.41169244167;25;140.83183817280977;3200.443452860092
59;18.630862947113005;113499.09502551501;40;41.815838585666334;29063.074359308022
60;7.94682019675117;107346.64165802304;12;11.22139117825845;1318.5876417407064
61;1.0240113332279392;100981.81007705544;36;2.787151382358922;13607.523454880076
62;24.105954122301203;99980.49911928893;98;41.091888794479665;85967.3041709707
63;195.01502385708895;105395.14717175375;85;378.8431021628028;60912.02546549886
64;284.69539880974173;109931.74449006014;22;395.21344889233774;103615.77373732979
65;121.43496139380484;90990.70217342602;43;323.64696131865514;26278.109326090995
66;282.1150695797949;97433.44980305142;14;416.87817576461794;2492.0230241171075
67;167.17601608954774;96856.02013877082;31;317.63982281296944;20669.233887795
68;100.02673290711473;99601.64609321517;98;331.94693763003306;19041.850473354592
69;66.76913088878517;103268.92256081651;41;188.53953881121055;92034.16679541067
70;31.175390910551883;107767.46874513653;47;71.30718825916178;16187.97819573821
71;54.43942501076978;122182.43177420457;33;97.21124369260991;34964.396494440036
72;151.94816089003712;117391.02487746283;23;437.6474934523285;14519.702117775967
73;43.864075748683064;94215.14002132836;64;97.64087518199437;13485.99452830244
74;0.7707651075695535;121684.88019823581;49;1.5493008059820452;17713.93060214728
75;51.567433747394944;112520.51079063863;94;112.0307670274941;47674.15630410403
76;44.62795402933702;106824.82660585748;11;97.84999024782459;24848.527142047613
77;108.8251208721932;107514.564148973;23;196.1166575979144;59080.65654260488
78;185.8920558672329;107783.71191303045;31;426.6751173212397;21796.793455969357
79;37.46315341498789;99066.41295999102;28;59.792706653895245;51085.958324545485
80;200.06817070227567;106533.31055992011;64;289.9499257879437;78573.76496125561
81;214.00050846026386;99607.31084948411;6;381.96508515328924;90365.43098996114
82;253.21158552837235;91288.57291832875;66;370.9329420852977;54429.2478504977
83;160.62241546912824;99356.95420365952;38;234.28934851288852;46224.703863051254
84;49.42267759636968;118297.96833487436;54;129.71426892676172;49603.43349739659
85;119.6772477833091;117571.37340468366;26;188.12572534996082;113980.59936307675
86;151.43743719736563;98491.36864826825;36;249.51602547516438;59413.544201370016
87;210.54922340238016;106444.64544206111;91;391.2164641897403;88241.06281400801
88;88.85934152435004;107368.65162515495;74;233.9632327172279;87304.32191577948
89;96.86635907777854;125185.5478873291;6;184.875800196172;111397.31651315722
90;116.02081986314839;98099.72257887517;80;446.618980726029;53835.0077654071
91;190.6739764612357;106297.28493190736;8;375.84185972688107;68568.86903398352
92;189.96860623133188;119154.99315802606;22;280.56454408882735;79994.26812431993
93;120.45452422135821;125228.50828209307;13;339.39386616920643;58818.90998720492
94;101.59884839573154;109130.12916827857;92;199.92878002778204;77288.88127767223
95;194.18964401325482;126466.81942714615;4;306.3635270204803;13644.369950724884
96;219.32909964200007;98169.38191413875;66;430.2386755388708;27414.363143032675
97;266.8326921212753;121633.00744293978;27;495.3277460775308;77118.56422223254
98;69.50459033970537;123113.68362915213;99;223.98861035645538;84875.5726976696
99;13.088434374834165;109802.22553913288;3;47.07009086539002;21042.62136704666
100;222.4391966077316;123781.90689359137;97;344.3718320699834;111735.80153767939
101;156.0236128656777;126652.46148090597;8;352.08512611548315;43244.53293156727
102;112.77846781951233;127535.28677062652;7;385.5343929045281;1047.0180667444115
103;347.6078134618762;103773.4080701203;62;465.94332217167755;10007.87390564192
104;150.81148208511226;91290.3408377078;51;335.0828956004218;30179.420116668116
105;26.013117235879875;106990.574578394;69;102.3421029261673;77724.71437845162
106;200.42284549215773;115376.6827410818;21;342.37310953740774;8682.04109688161
107;193.4838070171352;104861.10940338358;93;318.93618360837064;20493.708061514204
108;322.8068930116203;124056.491957969;58;440.86711280919656;34249.13976864099
109;82.52860674218766;123547.64513830654;81;209.7630019634686;7650.0077356232705
110;73.33576930189683;90264.3973797923;4;227.3598044780491;78352.08688529993
111;55.388093786478386;101825.95208627076;59;83.91920714295054;79647.8906508328
112;116.16518972145788;92171.61678235877;86;388.7272769028846;5494.081842444384
113;61.171944044043784;106066.77139465927;97;218.34842683695527;103512.6352203242
114;158.49506193426012;111218.97672866032;20;222.6076834976676;74348.73016187403
115;329.13865143852144;94089.92452897468;13;448.19716041220323;40554.101008751946
116;263.895684277605;120949.30056321475;92;491.3102205035418;102370.29471330067
117;116.69627160815787;126769.36620803364;89;188.79560021162652;47788.99332535594
118;166.33452283211795;118364.63819675871;77;226.09609195699002;111726.72861451012
119;255.5115313350882;105744.77397692243;36;423.834664153634;34792.18207208217
120;199.27949835902382;111844.75398246056;37;455.89317799108534;60915.55584353203
121;65.12243257393183;95908.37179764175;36;180.5447100121027;4048.704156788628
122;134.7952547811712;94364.62118839409;40;330.63013569408247;70653.46568779502
123;157.47711510612996;106335.80693626532;53;253.17491415158634;94389.4382021425
124;19.588538035803865;102107.55246739044;16;31.82184583905308;32247.17469194002
125;50.59337686585958;112985.01301786072;90;74.16861615067518;107391.26833171849
