;S_times;d_dates;groups;p_times;r_dates
0;177.01082215052872;108686.00735352957;14;313.86723167398594;99773.19802395045
1;49.60976300315506;89363.77393432906;6;86.20050144631607;69617.6695188294
2;226.60672412219807;92472.4710005066;4;455.6830728746633;54278.297439425645
3;322.5513218051364;77624.86224215094;16;483.38482762375764;3783.6036007196917
4;88.78369723244688;112312.09437531566;5;240.29171103820627;105194.95429535542
5;26.30399126820669;108849.05931573128;21;79.3098204729005;100883.64016524485
6;82.3995960632005;76210.43832220361;38;137.24591567805575;32672.885250393345
7;102.77737621622528;128169.33810089967;17;335.0048938972265;80432.8832148627
8;112.65199908150981;68252.72226303665;20;325.90382622700673;3000.5917368553055
9;111.50439065883094;65122.18862610996;8;435.36890028002665;52411.570779805545
10;35.57105950158292;128099.66323474991;7;79.62109888334341;54846.45839955006
11;98.06418916829415;118654.54966626692;0;170.92337171541715;57583.17769127894
12;147.0497956357727;113841.15022013633;5;233.16382034275023;48286.333427025864
13;69.23173020173539;130048.50470703107;29;121.36263397144816;64415.38317081812
14;174.2234153163471;80105.93737472387;16;463.4911059252732;69240.01120168563
15;155.7519085684533;97185.38497055622;29;414.74098615661467;82786.06509026661
16;83.14918123461285;92387.38381923082;11;117.23452561223033;56974.04226133707
17;0.7755504253248896;115684.37519843903;8;1.8568595235900571;63919.138347683845
18;71.87062693648028;64949.83028236316;16;263.8646135000195;49039.4393937974
19;103.98070421210178;108340.48575498589;24;198.90856783703225;4037.7753260143786
20;23.70626766362356;99445.13535232775;29;44.18797793934679;75799.55236493055
21;47.832636544262826;112357.43892328622;28;163.48495352519527;37630.09280158907
22;360.74299504132864;65646.44882810015;6;490.415644555461;62002.043164992756
23;60.96105417742898;127574.44034290694;12;83.68485055110291;47092.67361460898
24;40.158089931735475;112017.11858988632;10;153.2941217975088;92291.41046392368
25;179.7612386992099;87036.79257090154;4;282.0180189093088;85376.62143678758
26;134.12070950572362;63036.65649113173;0;188.19278746243188;45451.407935263465
27;4.9597026507466095;77029.62663606893;28;10.087044567616445;13094.820299859337
28;282.1430191214065;116172.6243087837;2;490.2389031795238;111143.5844774364
29;82.36504200801441;80351.51395381207;13;251.28397288698338;73931.67858771485
30;327.18233713859024;120231.1491394394;36;467.6422915716839;14763.033066412569
31;269.9875031396223;124290.87486854881;9;421.7395050531865;8887.777184409264
32;56.353447940890206;102546.02007231076;8;146.2614489898687;40862.286688325876
33;18.108394568276232;129351.40241805051;18;42.81636276334189;12386.744569789658
34;147.25827044448326;118417.34071179028;6;440.4823382942626;8623.139959432492
35;171.52456452568273;104368.3125768694;28;294.98177975424545;39140.54937829992
36;77.10011511332385;103299.53784129856;25;184.24069309690984;91891.08026493563
37;284.2851212005067;110378.08684430415;32;405.50391252872276;69085.5210250431
38;186.3695356813907;78939.09401035082;20;273.80378161624924;77750.48297672713
39;284.4080658974638;94688.3028263414;16;431.46308344091;76147.24332840952
40;217.1677964427809;112627.59064914353;22;474.55691409569175;11140.967116735479
41;7.387048994285375;113571.10223151265;16;28.29270853550079;100706.8541111975
42;186.8683735611275;78352.82035163243;14;364.26696182923206;65765.46257573237
43;257.22873106580204;94945.53868400288;1;386.68701273907453;79273.06676100362
44;86.92079379514647;62891.27419009077;19;307.9435952898331;30005.10600987807
45;172.9477008777034;67157.20996084686;21;286.56543346309286;28703.592799073314
46;49.74459457387284;69118.62524112055;9;112.28207477485915;14357.127289786516
47;15.383668022567635;88604.44313414075;36;38.93807777727763;58552.62417219128
48;9.239660334076593;116747.62795366274;0;16.533153211389248;16984.716434574177
49;256.40557417683186;120997.27972534488;2;425.738774993485;98289.03467064687
50;19.74951192100293;113156.64761509918;17;54.21846753952334;68789.57574252223
51;49.96733507729802;116674.71816730883;28;158.574771434493;113124.54339059454
52;85.5040067313146;117285.1974618837;25;249.4051717507871;19148.626350931423
53;140.85927230175935;118810.27024164604;2;413.1192639599357;87505.11736852267
54;286.969572372328;90569.55023800657;13;401.4417712438534;2637.0182941536295
55;49.14776661423752;82090.82240972765;22;142.19577468784982;40200.404837343645
56;1.495242866625128;109181.09960030977;29;1.9994537701447355;5012.270295204088
57;223.20341494022227;115167.90392345196;21;347.2003529799233;48048.995601817485
58;112.47473608818194;108677.99469856934;28;240.73295682346065;29649.16705739683
59;94.9463662658632;98522.35239701302;31;151.71673235283677;66047.69996408393
60;25.675025724815036;109885.64381844283;33;66.85464552300066;73240.72924992093
61;54.177343015996314;69417.54034668696;10;165.12276498921636;45224.31449120219
62;65.62851842402361;129018.10052013164;13;195.92161128152097;121406.80483893743
63;97.34952183118209;116465.74908082199;22;160.58139328525633;110137.47473838771
64;308.1766643491707;76545.74975583045;35;449.44078981751426;62044.502727761625
65;187.26322029842223;85449.85032926644;37;370.80066506387135;27126.347786109145
66;82.59523590593798;108804.37261589139;26;112.01778826283433;226.10722644572172
67;23.696943583714408;92059.41109235873;4;58.311265806428715;48759.618078895044
68;71.63325033341592;102978.3052880257;30;207.6720424326882;64784.63536278867
69;86.82634704862491;70136.31494831548;37;126.76251483003607;67109.45993926408
70;54.629256342042495;76128.8754888024;34;115.948592975176;1653.0407971029158
71;50.93196789628712;125440.93528167692;4;202.2800870437846;65421.044333979
72;104.92493823975474;96511.47538630897;10;193.22704346470888;12224.68413460593
73;120.97139905861661;74981.32346932414;14;173.79187526841287;52109.97828036634
74;67.4288353345383;130311.91614607874;5;156.91943873794543;73851.663194117
75;288.92424888935216;110976.2215471948;0;410.45452575674153;78736.25910821045
76;231.66886428367866;101328.57754881555;31;414.89310620814064;70285.33612506822
77;25.33341290736814;112629.15254394649;16;88.51015607687536;64345.10158387369
78;79.07456470669501;130570.05722319917;5;121.97605725651695;82875.38264108256
79;115.21988129164284;100891.57411403865;9;221.94154949802828;75286.15486863174
80;189.77005180894005;97380.07367731791;2;257.630293784522;77153.11301775294
81;38.13099759752032;104028.91814187329;17;54.517976820570404;71859.66175305219
82;143.3373188034277;121364.42036056143;25;499.1185172098016;26499.202093209584
83;157.89779659503054;81077.10551878402;0;254.29116922634984;45727.17948624489
84;113.33257485288156;127494.06927582884;21;451.79051239610567;91986.4675244858
85;22.188160127200906;130163.04267265252;30;63.41909024769294;70531.72949474359
86;220.6372369920217;123063.0902011441;22;391.37292854238063;62867.648017704494
87;26.722890666088237;82086.04321968877;14;50.341008434512;9083.1614495651
88;139.00281188886083;71419.99047502478;29;208.22891768810072;36406.22122952507
89;3.365012081320009;113643.38459026563;22;5.146286849704119;74859.5101900506
90;23.602865251115347;119061.90407627005;26;37.72992932850883;31574.286048250753
91;6.372847877571369;128614.0584157124;11;10.963734170401954;27520.955734180738
92;35.012865639961866;110358.96406272153;36;127.4935270137387;85860.7998670407
93;65.48925806929242;111444.12367487483;30;183.22990407064694;23788.673514365724
94;183.39596348677532;93584.01129553135;10;411.6418180524286;39749.0749233988
95;65.60996826663015;125381.10885951163;25;258.37680325483194;110850.87004804477
96;86.16420697381585;100212.43492799072;32;246.51196466525795;70358.54657294495
97;226.05194309942985;88288.00166915107;9;310.84998620661213;9874.092856362586
98;28.864558870483148;101327.30974629661;30;112.52966829490305;57080.2454917181
99;106.2525421660434;67600.2376759572;38;353.22130515106755;619.9188216400802
100;146.05027414354245;79404.50792363181;18;490.3574292519111;18798.23069174225
101;107.22891194435756;62493.13482654214;6;143.50967073827974;15411.496873240061
102;141.1736060167654;74277.20109050549;1;405.6921701447011;2764.7794961690324
103;25.472460058416537;89245.03203241169;17;35.72732152833716;65345.362931901764
104;213.56208737664633;114931.3405267936;32;313.59861715379856;26335.724978842085
105;234.6213220272252;89541.01822439495;28;362.1523698504014;61041.65052599459
106;28.52064108689745;65061.11230010776;15;42.23614134893125;6312.448263754182
107;279.7478370522437;62773.979469580336;16;460.12494213445746;32280.435919283496
108;176.8014482904121;61879.74395974271;32;282.63164378343936;14653.06994186166
109;122.8183003189503;95105.40936786271;16;249.90142574913958;21243.209588815356
110;100.23129619046985;75614.94850287403;25;373.67901317581686;70104.56373665005
111;171.60567950197768;115715.17988215311;6;370.22393624417003;23933.01294781291
112;115.7864997354066;95571.98025193787;30;313.64479226645904;72259.1216933326
113;209.50919396111806;88266.8269681301;11;378.2976750331046;75401.02455690084
114;50.25786215265517;105166.9042426811;7;71.00058011594163;25962.941957769977
115;283.9032098863832;110746.79996509066;35;465.7346603381258;36044.573945302094
116;193.47112454058163;121097.93558764647;31;286.48786019397943;60911.04316844477
117;71.8261854739895;99940.3695526215;11;123.8550917770465;14106.884529609655
118;285.86743781899327;62692.1078803303;8;427.6132467411459;877.0507964211453
119;134.72860489707406;89472.67129100426;12;338.6292071844231;13832.96303967243
120;176.45215897461227;103695.00476788523;19;309.98141736978494;16703.90016415306
121;144.958642090238;118752.03322755691;23;212.67746470282958;3556.8349854577464
122;288.2760811879627;108254.90987840385;32;482.1461012583812;31391.345915608144
123;142.29532967859924;121073.07156949601;22;370.09167263573715;22243.980302786353
124;15.31343057032654;83487.63079133882;2;32.944418342920926;42652.178980478166
125;3.388744764039487;68269.18243326004;36;6.158258976371543;28999.193585256497
126;209.66043398460673;106552.35708759652;21;336.0091942602528;93254.16203494131
127;173.86657190663075;66028.77236911908;17;415.2653074408344;5634.130175995889
128;259.42819148511234;82048.4143135754;32;349.1560823999493;49824.35830546566
129;268.85447061771157;71228.584835417;14;438.4354504105347;66350.16664572975
130;17.056909992260966;128286.5578735439;10;22.998067851380448;114834.62156936969
131;28.153342181352766;116188.96439179794;31;95.40257826101455;95455.0396378361
132;175.03335950560148;75974.45700989745;0;273.0105144915199;12589.335797599379
133;145.52953470378037;70216.01502264486;36;261.939761034325;33348.66229472842
134;251.52852149372615;69669.83176928612;7;472.7681676230178;57294.037178361556
135;124.60886139973124;125486.8724203941;13;262.5744903572857;102954.35557941419
