;S_times;d_dates;groups;p_times;r_dates
0;56.76024995733607;126256.81576849247;17;87.5963583495207;87713.16785626145
1;80.053871673588;93893.28077467764;0;175.70103177221267;46264.999081547416
2;72.73503303291069;99121.42038337095;3;99.11890485486217;45068.625823308816
3;175.91507311342224;118851.14391616893;18;321.28312679106045;36583.430201952535
4;190.01723235761983;108618.5726536128;38;435.26948076605197;6979.812762670613
5;62.368827916625136;130225.30284135879;15;90.33032018517217;71989.92680040996
6;71.58776353941883;92515.83231772773;27;283.879017451893;83278.93484857798
7;208.2709344329856;78623.81332505564;29;352.0293674659345;43885.80728606246
8;152.3556640039362;123196.00797331778;22;296.9662528464828;26103.62344005963
9;72.15753961899946;66493.53833495072;15;153.72887836213468;3516.332389683698
10;105.57391837456984;85640.84559022375;19;154.02053076034184;68451.91879382754
11;120.87478437980133;94289.05547767918;33;234.58164821823212;60168.17533899947
12;202.50913719188827;128562.914502206;29;370.03538498148083;31915.671245553636
13;159.833649450063;96264.13239974753;19;216.1974972173752;54925.09660586383
14;242.78106126414025;95080.2657849474;27;400.75125514266097;76473.70513824293
15;154.78641815374326;109079.66523066894;18;242.00507544386926;54072.60930408766
16;22.047188795089344;130052.94864347449;38;86.50498290256692;59948.63012173003
17;24.815458078504694;85980.81007799882;26;75.45884544350109;45818.728761811515
18;50.24493136628306;90236.33006440027;4;118.91690660934432;77947.03568999872
19;158.45584645770663;90543.58780070896;26;260.36792893939383;54188.673584934084
20;99.75305019377966;63041.30983174315;38;378.7433146724788;17386.13249362274
21;105.24098667883834;99221.0507022386;5;165.50823845967372;87564.39839003563
22;129.76140827720909;89911.74007237772;16;236.9737525459925;1133.7848495984738
23;28.20345300265966;78309.1999808788;21;60.54623011363157;3447.110418251909
24;122.71286566625511;104201.38316845392;21;398.79369498321773;76783.30253856958
25;36.27158132890639;119176.80405738662;24;106.0356332706203;25261.102461411232
26;119.1455337818605;119605.27789143228;38;216.912153490245;49621.193728047736
27;54.471740237387614;94624.86927882158;7;180.26640917999052;41760.790653649725
28;164.83033894065656;123141.39167262238;7;428.68470221132384;113054.46068309419
29;10.043356531872378;129323.68369403877;25;17.908625545609745;109796.93906618934
30;57.96429800421508;126852.06500520269;14;231.01197866907265;76659.45800197426
31;56.383675981476685;120368.58546069129;2;116.45219775412004;38784.335302180894
32;151.68749049651842;104966.336421648;15;322.9155989447802;89757.01427259717
33;142.68524134291846;59292.9547437082;15;242.67859658956905;34360.9760880163
34;309.9611403228353;114881.58639136126;14;496.9472729258465;22449.327090035637
35;119.92858899163595;98762.75821082774;11;255.44259885194788;38655.49986275424
36;56.9485006143325;64069.24197810175;28;153.75031138759854;43659.536589758645
37;157.8338796807848;100747.91016925187;12;493.33912367384477;88485.71239071971
38;193.2694110555581;83196.85257107407;28;379.4969399234066;2229.839531133573
39;185.56765432297428;62768.693165284916;28;294.748144117906;24665.90826663911
40;117.7950290427982;88693.7899513531;2;371.7895511237083;76119.9863593217
41;73.25308014840557;83104.05057225973;14;238.5046077901381;63718.70227235905
42;93.25144635910152;101757.86394254543;0;186.47433009748107;100749.94224682965
43;118.64988971278957;86531.45664550179;9;224.29138447733695;61502.03646425907
44;273.86769578629765;94196.63855173133;37;367.0976379190035;53591.37955194005
45;58.74486489671845;73567.35922250703;34;85.56601034974555;49664.96125683644
46;255.290149592909;70447.46681376835;24;439.34115046326104;38415.24511699082
47;147.14883973438776;92924.02396606028;12;331.56302679213246;30329.22216314969
48;267.12816111125926;67706.03471460185;36;367.43634671619384;46900.003982629445
49;75.68170106611171;98955.29066946762;13;262.6950428227656;32467.39924610743
50;145.56813745700748;73597.9416344443;15;490.41528753204966;29914.7094851363
51;14.483757383922557;124484.71208976705;7;35.956903082434636;23906.91472873336
52;38.29232811677838;110499.6000326669;22;146.2006746418969;53503.54008931484
53;88.4951062669854;108668.21408887547;19;204.19005178481257;85566.37826494398
54;197.50558001124915;89239.6062562051;20;357.04962749169744;52447.13478293766
55;58.21581644988628;126207.94121753023;7;144.57593884681089;28281.31448499528
56;54.884237135001676;98198.26320095995;9;143.8765503677585;32676.921486758067
57;136.38401080635575;64830.44076212491;39;229.97689898709143;56690.49598967187
58;165.31488214727332;76119.67547935201;25;369.930332346525;26059.4318823044
59;0.6818812047275661;91793.63504101874;14;1.229047448152464;44742.54270244966
60;119.92871208913625;82312.70605834083;33;295.76430195901185;36371.39351288987
61;300.23538634332573;78065.78288880143;17;443.2918360795898;990.2428301861268
62;185.58542575813;65366.21305977313;32;414.33525798140704;64505.910552962356
63;128.54452307017215;87464.39439177723;19;216.52423303327663;71300.98154715393
64;109.28266581126327;102385.71952294713;34;283.95830021441674;35884.99121157045
65;64.6002512751174;106062.49076455538;21;137.09695199234937;13899.447751091153
66;249.65171773189167;61690.51987154107;1;467.31137818856126;52062.35288087291
67;265.7801477355463;126075.5015529613;8;426.55286260863807;5524.14041173647
68;292.6730785844257;103845.97189306124;12;494.47615372319973;101667.43732675682
69;100.02900597063203;88400.92364136137;5;288.89875802236327;55292.785345294345
70;139.31207736365616;78270.96439801104;20;234.19110076867085;66303.36770342212
71;125.54005179146885;62685.2637769828;16;240.81025963059082;56622.82027787194
72;35.40197218079417;77520.78079338692;17;103.12828564645375;22578.517112504465
