;p_times;S_times;groups;d_dates;r_dates
0;209.91492765924232;84.00622771231443;77;281862.621875939;225213.27062473513
1;369.89913082408464;228.52779934157297;39;195148.63644524448;59244.67489260774
2;302.1050247891554;134.57034281800054;86;214112.24620181654;15614.983881353859
3;460.6687887374431;133.78481647576922;75;254359.6908960706;75767.22098109228
4;149.31900954418393;49.43935355796183;44;184328.32175876733;140591.75574897235
5;487.5728568987961;228.6928661662771;28;299379.94827595097;106677.62338040555
6;158.63058967632116;107.38530305012397;9;207701.77234182;102441.4369356076
7;56.052345668412116;20.414959595074425;44;295537.1357175383;235199.72181828317
8;445.16984003463494;183.39747663061985;97;214503.44456165668;42414.285790993665
9;159.7078366202238;117.81139542134638;62;285993.6068243284;248753.15330361406
10;415.05342776727525;290.17559179026347;83;279403.3571918595;171369.58220175345
11;278.71493958787397;180.7169627695915;96;200815.2577201541;85065.41870877873
12;64.0695759119273;25.69782374861047;90;221008.94403894542;6133.732561712882
13;417.9303633175704;197.29455696075723;15;206182.4219829633;189920.0403049128
14;487.8671934995185;151.72370277856436;32;265223.16451343114;235929.00334116715
15;366.85126542121026;254.56363125126265;46;289586.24398338335;44639.08283199668
16;373.2506721823834;256.59127553538616;31;208537.52246445962;109765.66180985088
17;83.49927454791488;61.48740555693748;99;225562.29247797685;174507.1161728183
18;123.06568504374175;65.14336723332119;52;227577.82186374965;87497.28464565432
19;431.30931897190266;286.83162824569223;0;202232.7812989887;39779.44616050613
20;55.0746871074369;32.42246809208571;42;267577.907393635;1793.596923954458
21;488.0008742472671;133.63373868225514;44;296720.07315900386;10917.72048289488
22;463.97311193547165;178.36648437799556;79;236118.80892643146;1287.7585766676582
23;158.98151541553838;49.003942617937454;22;195659.08128375845;83164.81823483233
24;335.22043569620024;219.31664938141859;86;207062.23497287798;125645.50686643473
25;430.5037869203354;277.5744823814066;83;184815.30615756486;150305.30583162015
26;75.6671924258537;38.97022821220561;58;284594.0535210686;191246.8938489626
27;97.66011005296166;66.90383810458727;80;289486.9271725101;286380.4446515163
28;364.6180499455081;96.50880646038553;48;201562.58085665802;64297.950506616304
29;6.714662327118216;3.0232228752311068;88;219057.19756721216;16343.698543042841
30;222.26819047314893;111.21347424592558;79;259596.97005440295;89931.51350486405
31;420.6611546014593;252.43701005990837;2;194377.291671736;710.2111352654066
32;478.8272898552336;316.9291444045453;3;285911.29621079424;244830.6975381117
33;321.83863028443704;218.2923306659481;5;272193.1682595248;230408.83219718555
34;28.90432622149263;9.565342464535838;76;232329.51851126752;85244.65586081632
35;470.6065703129794;124.60884914407782;77;284102.36074382236;24365.946890089763
36;167.38434327123292;59.23397901295375;67;283841.4021422841;97975.97954882115
37;315.32442180512174;155.03959634425743;25;303716.767544655;269484.9643030589
38;302.7094906770911;211.62981635226765;53;197749.38811230316;79309.64941627413
39;420.8466567273745;120.02361952168818;88;185268.24815594984;84012.71962389893
40;275.9084480008989;93.21900504834962;99;216769.76161688336;161849.31216917094
41;67.51657302576218;26.201413996035473;95;258525.85982867773;154368.24167766792
42;266.35799320176795;120.8791065386256;0;259796.12495190022;85044.98200828345
43;295.68999449650937;179.45789799293757;10;253878.03229079454;162828.70580124177
44;383.15892939387425;186.2591094869059;23;267643.87711819203;198901.0111736874
45;38.76661469861808;28.53688120440899;31;232370.41956741037;141195.3855846465
46;80.93692312904486;34.93467639245896;46;276985.4354070928;7028.974548415516
47;269.6334785735446;139.06613458097348;78;186660.4370063182;21513.90771797432
48;173.37854100743843;59.27991714075409;12;296519.5592957833;110451.0973956692
49;310.0401337752066;161.67080901895545;96;261226.8753455869;252307.6309913982
50;484.52555989636977;263.4632252367781;56;263885.31422579655;201980.44726819432
51;495.892678724767;361.548851850787;76;273515.34059159574;78641.83748049365
52;331.44686805941734;247.6624718329926;97;293377.89256502205;137169.58215058187
53;268.6184966040218;98.4041043357174;81;242824.80986265454;199610.06412087026
54;294.4755940376683;167.0115412723333;97;184155.63403693878;29493.229960515375
55;460.3810169384868;150.860751498293;49;202700.75671435628;75567.07709207026
56;194.26441678458468;88.48909435967182;58;284121.2083531144;62768.15375834399
57;92.57129627838776;52.77750027289538;99;298858.9265004244;205096.76679343352
