;S_times;d_dates;groups;p_times;r_dates
0;228.36443528028963;32068.869779948232;16;435.94149068213216;15629.64329182688
1;107.19941661506931;43880.38165967954;9;192.73214075909405;34282.0359796737
2;232.42159435597583;39830.57121157141;1;311.9615740220453;36827.950268035216
3;21.270655396953458;40728.5660629582;14;32.8409194856223;4274.013349001379
4;33.213149859589834;55319.14529502514;15;76.94193533232645;53034.71766363564
5;48.20514605107476;53472.31574402466;1;79.95617680238344;4097.517716047942
6;130.66994755133476;45071.905829194;6;225.91094884192123;37540.31019044444
7;32.4458245121934;30042.45601021635;5;100.9328292682091;20686.44123271661
8;135.69195018756707;46891.129258703266;16;254.40917548914854;43210.019150338696
9;32.944154523869365;31906.728458423568;17;129.10557522393876;22275.104988589883
10;147.50317112023777;37552.45129046107;13;461.90629825470967;4413.87050968799
11;96.91530657487834;40134.23432819661;11;156.7685468897631;32428.345752357975
12;19.651914221241636;63562.73269706393;11;57.18386491929414;6112.683699712717
13;168.27831020212182;45121.08328912345;9;239.73602085140712;40635.32412973372
14;128.80979300434097;50851.20049175713;1;354.23168147735794;8965.682053126731
15;124.57491573916944;33148.172934194634;19;385.56259082721755;16232.547405152987
16;29.514966084546018;42536.11646698696;11;55.58942745307948;25342.345974158212
17;25.518606398935773;38391.52921099124;9;97.45146597559639;1293.2951651231474
18;126.64096958808031;42825.74680166336;19;194.84883359628614;20026.869438774473
19;134.74235670990873;53034.74925300948;19;224.38510760521984;51572.21486864953
20;261.32939211970404;63198.76402285623;7;484.91775775727297;39966.89737190375
21;186.29851729352174;50341.570410922606;16;364.9560817004205;5614.369687993461
22;145.0078392038479;62494.99701230548;3;247.99681459473604;574.3013681928159
23;63.440209615185296;33557.81905808377;10;91.8322513228684;12381.214751649828
24;291.12341590281227;46410.610093613155;17;458.1572898688085;14469.293104828323
25;214.72190811870237;48158.495963984344;15;403.33300248398723;30732.35460555618
26;182.18992067242831;39507.03904779692;4;253.03159490258793;33917.460471681065
27;224.89293518163453;32353.617432674735;9;422.3124047339157;17561.27859201942
28;135.4944944153415;30368.388456764904;19;204.40687605979483;25514.259527480135
29;49.130234435181535;33514.9789556577;6;175.7427698163563;29026.31834532394
30;112.45397727016021;52140.927532005604;0;150.98623492594123;42211.60819046857
31;191.67349182164878;58970.40385234078;4;332.83293809020876;47491.63923967693
32;12.506128775346221;36241.78105104378;14;41.2424835538576;17151.07357391879
33;73.67650839630156;49551.60704248439;6;151.50581838230787;36263.72792881726
34;60.23648203472858;63303.50976299205;13;115.33499082955993;9552.977857305945
35;76.73158401469875;32039.970929607658;18;291.26416262087133;5316.091813466676
36;132.932092475157;52714.2788001977;8;463.9362657135916;45263.82021166332
37;53.38160018669058;37092.400071648604;11;111.50918930576233;23108.306003302907
38;178.51521715145802;61854.64844618743;19;341.1959608085446;43027.301233609156
39;207.73207025872958;29449.57319866705;9;379.9781597205875;185.78617387553228
40;48.105731324228614;62256.23942822385;10;86.02531801690941;59907.260545967045
41;70.25037605704448;61330.30872328083;2;150.71410166877652;58445.16029030884
42;84.96806545411371;36050.74487500964;8;316.90821124696475;16824.904990602452
43;10.53651808494562;63497.53169794087;7;29.54747947856864;24514.68708403468
44;100.7243937224661;51971.8603589823;8;241.59589606145894;24692.668112007173
45;81.98611343421835;61036.86022397368;0;265.60461683096196;42656.729992241344
46;274.12637825677285;38415.74682597713;1;499.6362284710122;29984.199062557578
47;74.3865376995225;40125.5262504868;12;101.94576780860662;7237.689189337153
48;79.5063738225233;55392.88273132419;13;118.13131598153674;39160.15722394947
49;227.58117228588122;54081.883475055736;15;306.529938110316;18512.06361057089
50;61.40143535483152;41837.738881745085;1;121.19033990993016;2324.088870774723
51;16.848493450721307;30384.911703670965;10;42.24968141082914;15884.44854770883
52;29.146994866425505;37915.29044888893;15;98.46776855528752;30634.061058724972
53;88.71648150156896;32775.56032480887;12;121.13197555753571;29617.77543974376
54;241.0544181475956;49587.83020781661;14;428.15026149313155;39552.42428310151
