;S_times;d_dates;groups;p_times;r_dates
0;86.98133131844483;250078.89501231385;57;320.8289151768992;74188.08854131855
1;109.01197123283221;202207.3897828937;7;402.2237093170213;76231.42929116708
2;171.70650807855725;181416.63633694415;30;469.6213367330262;61497.48462164276
3;25.908324290359914;215657.3805545848;71;39.13675272576448;18444.27207621421
4;221.79832342422486;207945.8348352843;82;318.49206736043385;194825.19854486542
5;19.454619798910763;327014.88697614043;88;34.36116116085924;183550.86923639034
6;347.5666649112485;323991.6685254092;10;477.37189991527123;9339.656536092887
7;174.181138951608;278751.21617138945;97;235.01668257001933;230533.43002035152
8;94.7147946261974;271815.7786474143;21;261.49076793318864;182906.30889263458
9;165.97852661479;251985.43365557498;14;341.9353409566407;203273.50924544086
10;134.7051578405165;255670.88886701613;77;181.8042423954278;78213.49637328957
11;121.17270858769271;195534.52077591047;77;296.61995677551414;145211.4699059419
12;235.43260450609571;300429.3440455892;24;366.76118748331254;148046.64381840747
13;25.178428026655357;259293.16790883354;98;42.773618182706564;42815.06136146836
14;226.53658341598094;275045.3805771516;21;495.8739888879769;116415.78580947625
15;117.2468581610892;283953.11441765435;68;165.11189210141282;22245.59042095821
16;31.124847064592444;295474.9366343741;90;42.576051416167566;284184.8444248744
17;83.03360086324967;265777.8729287336;2;135.3457720213928;125844.69070210084
18;197.54456716243863;226928.18542555094;20;315.58852472078684;221018.44113554983
19;68.93036808011243;171125.2160958957;29;169.56244722465308;118196.7174280676
20;91.47286406751634;254358.95189696358;14;357.5671681558536;124722.06568810971
21;157.6484450668307;222454.65622534967;55;300.7125952424878;17264.639601013736
22;160.16231831909803;234141.1725454622;58;247.39384272928808;132469.8897422079
23;155.2748585289901;267343.9361119416;31;228.5472386860656;71769.14768975865
24;109.06103771002003;216466.36248014896;9;198.61348217429233;150268.7663690928
25;64.16270589446717;220335.73043270689;53;97.94391591285634;119573.80754488122
26;91.16383415642633;264934.4014565109;29;130.4310692804871;263562.88117692823
27;162.3887533681974;326002.28156029887;73;404.8436952946153;73022.55703664414
