;S_times;d_dates;groups;p_times;r_dates
0;170.3875917593333;173008.23222386301;80;386.73259973485153;161008.46180164875
1;84.60199411684104;299461.3432297436;27;190.6863113474672;102045.71364801409
2;70.02492360371602;190233.1190004551;46;151.40365143619107;60735.846241312094
3;113.68594306149326;272995.01251139573;18;394.4007175488215;3618.0596013025574
4;282.87970199349144;144835.74898980436;96;422.4308530451032;138763.87027690644
5;43.59061855034688;252949.61055300003;47;62.25454679526961;4041.0167878989178
6;50.22814981818713;240581.49786552408;80;154.4935539775707;210874.81274738983
7;45.07345648252447;178172.18424753597;15;61.2200925456713;120641.3424457006
8;83.61510840931949;299405.0858502571;46;146.32834047068937;283683.71144350775
9;185.74295913535317;164637.40580730626;84;324.8311784447077;140866.99292256698
10;181.4571194128626;169414.08098382896;70;291.89448654039575;163558.04157413568
11;185.30372980412605;216812.44121227518;84;271.84911741074615;126481.70906874834
12;275.87587845679514;282198.0919052949;43;386.16121372715617;35371.70330427153
13;114.4155277111078;218114.37235843524;16;197.67103723497814;180183.89866537333
14;120.25572147141277;184539.83483218247;23;188.12613872327697;128655.64728982344
15;10.447143670216374;153499.5302733934;41;16.953938934012534;130512.5021663013
16;72.03590573243265;228385.79450662795;3;259.8379013375753;77940.70876660997
17;98.05057206899875;169187.77750858566;2;288.806809006362;92299.82123372277
18;105.00866679165557;292519.7034404854;14;346.32213541326547;147966.52477273953
19;245.33114215741773;254762.46851026616;53;355.84985140990165;211933.56000841266
20;25.04402314426194;283872.8059968818;72;85.61615784214325;173310.90806953885
21;126.2262114573789;200357.9599591769;46;341.4434649930084;32971.615234672754
22;113.67930818931885;147004.3733104479;83;328.9466782482025;64650.61301550995
23;31.423732201299178;185151.1899143355;33;48.32539809756529;147996.87019084647
24;65.3956108629539;279060.5776595705;93;213.30185496964543;92722.32474571737
25;23.583257084623202;195971.7774425058;70;90.57002572815145;65528.04656049383
26;106.91180607147;174277.21643921427;38;183.41721161141433;97460.45512324364
27;147.23082842165053;302967.61567404435;22;299.84896962381293;3285.301338864193
28;66.88820798098824;171236.79910395836;92;253.68746019096037;169309.2311350137
29;22.32309656667061;296199.4534310653;32;75.07723959561274;266686.28088848875
30;151.50520616967702;192126.9848830576;41;384.9775225906453;70469.16393016341
31;126.71250499098126;241810.70805321235;56;202.0892911628575;132956.24352763116
32;138.20029535946304;191801.92453987233;2;299.0858969962941;88992.99718893711
33;124.92510632444589;272840.47671304364;50;262.00001148125875;66987.05985509773
34;56.730513418894894;197842.88664731008;81;214.2421704467063;172800.2554249981
35;77.83250792811047;286422.7027956675;87;110.01904246628953;284438.5316732619
36;34.97612951479078;230100.32159891145;37;63.438737077699;46593.5522386371
37;56.84259192305402;274260.5355500919;63;154.34032013997165;161257.04132763797
38;209.36602075322745;199763.26862357536;38;490.8203258150781;164248.26337937103
39;193.6139822560899;249817.6535766367;65;342.1041734863538;52035.28836938635
40;200.01169941369932;284327.4301845249;94;277.12316429666413;95694.57959508094
41;210.80413708550077;234384.92712791677;11;308.4358567762537;200702.49267397067
42;121.96485631251444;194970.74428815377;19;169.32995512070067;88517.84120399614
43;264.75543246233207;309183.5875381677;92;424.8456000373395;125417.80288943964
44;179.91584120685837;286314.373919586;98;449.67334639909603;43301.733594911966
45;32.100635377302204;150322.9158409651;63;44.403052464536465;20309.610053559565
46;33.45290085180856;234212.22502000368;28;47.84802480010714;23056.968309202653
47;65.41860117862048;276931.0888772255;21;161.8864923447378;123089.88280462933
48;27.889220917448306;314170.34053140366;93;74.5465768637587;37801.61186025599
49;157.3135760698529;204448.71577063715;86;295.2896864616434;174524.90081910888
50;63.03386859180137;263504.0620811755;69;224.9459304889593;29943.80940276157
51;126.95365223647266;156921.20840751307;87;188.87709934719462;139965.0390923
52;96.29214341129051;254618.51095852163;35;346.6529483531567;89460.5975309333
53;60.568983187369945;295246.45369148685;93;140.18365057094235;168343.97777557565
54;41.54835772994502;172019.06086679595;82;69.62307377132854;58130.512523668775
55;177.95424955267697;248526.43108056145;49;390.49903483199205;6638.416888487655
56;70.59160231652041;249574.28549675958;75;185.36767512927256;114388.66204322007
57;82.2117800842723;236629.50358492066;42;267.7460253241421;214544.27162112232
58;157.83151593889588;163039.65796311255;34;444.51827699966645;42443.328964188484
59;192.5588377768236;269567.71435717924;64;392.16907686989515;149866.61894503204
60;164.79201364704534;258098.1129852874;95;287.3453944903705;22607.41281081262
61;71.68359202768913;291882.3789816619;98;240.88013373110795;116674.59075447812
62;115.36062996280944;193172.7320277039;91;294.6544348559658;184706.1275573539
63;76.19096934065954;203139.92212329997;30;126.7589313992235;141734.14786995103
64;50.71893583803651;239590.37585170096;88;100.87369898640202;155796.96658374634
65;312.7147647503105;266517.58904345427;29;463.1983714529397;45051.545349651504
66;14.088704122575665;191305.10396334052;88;53.91151549321347;39737.97775721261
67;11.479206187128948;152358.40441382432;1;44.29653086423755;106099.06929986554
68;1.4514363176588463;281540.4820136462;9;2.867766196594775;112374.50894103899
69;195.84893101727806;192772.5222741944;45;301.6500691268806;36068.768879188545
