;S_times;d_dates;groups;p_times;r_dates
0;33.15679572969805;294648.4709206165;6;58.24559776171301;239286.39940329845
1;282.0399798991607;281889.0481499402;0;420.8309492677867;244057.25414400297
2;68.39064845825838;299580.54471655644;9;165.21428795148748;56054.56180699908
3;148.81663474029824;173927.3614394382;3;254.00694500022826;78214.42558972344
4;250.53139069858568;284650.04810017894;8;423.43465704060156;69027.79991480081
5;177.43960034847103;128407.47855294743;6;427.3834876925074;20493.511138097892
6;87.49595711378481;189463.48975902656;2;161.6958460176306;144469.48746007454
7;57.75925399979952;225117.04580053466;8;136.57297382549862;78818.85275961776
8;198.06079343922303;227602.71595063264;9;383.3314894803942;214512.5618749565
9;91.56842188616316;160000.27372753498;1;230.034998938135;69613.68615138809
10;10.442645702259522;191939.55000249704;1;32.195575999958415;62270.567253601075
11;246.80377481874058;181688.8300237871;1;498.0678359045879;176303.0918381746
12;12.96197086670474;271820.5931510664;4;37.73901780892328;28897.63585618292
13;80.38087675031355;241966.68465262873;1;244.78445627156276;130645.83113951943
14;98.17371473961107;293695.52896600077;4;133.8812934671455;286640.6976837009
15;76.39327356116172;297348.0608946774;4;105.42733063657518;287358.20225892006
16;121.21062264143498;166895.15644628828;3;409.58756175948633;126841.06883142772
17;88.59803909503347;171230.4039186109;0;154.5269992934965;34434.66811143895
18;56.50413528141891;172964.6853473986;0;142.12594702348986;135547.25162063606
19;56.58645191940609;185279.17624461785;2;165.10048943590238;173427.5040414996
20;112.7122944080058;125858.59617651885;4;340.94463699823507;110458.99497724653
21;99.20241110524613;293917.65056789445;7;140.65605876390217;164379.21147952962
22;57.91020098147437;239833.52248996551;9;134.77556992085138;127453.21782889731
23;130.94206067735715;151844.0249436801;6;431.4935902989089;58980.59867847806
24;120.8444111236397;250994.07317255362;3;353.6338182953189;232702.68696329702
25;279.7452276977864;208859.7471191972;1;377.889309856452;29463.865478332937
26;22.645260730667935;156103.83171394726;7;53.17164262285934;18528.63373374235
27;17.14532996542628;264020.97222673247;4;40.00993269823438;71351.17014714694
28;119.90434163120185;132862.45301351274;1;217.3605293356839;119937.35875733539
29;262.44140398720765;161821.9869452073;9;479.26594303896456;148269.63741596194
30;99.52678819327977;204364.58815735386;1;134.32328183120782;1278.0040353629047
31;175.11734178057804;293053.46305220004;3;275.4227728325172;211461.02495768885
32;9.522001714632433;222665.57341854906;0;25.957502313503714;168113.49444699584
33;139.35270515779646;135337.91571866808;4;312.7807556506941;119697.31268281233
34;142.35589650687743;141199.1733886592;6;418.60778795995617;20201.554976129926
35;1.0185339975390533;183235.54153520093;0;3.2684244650010768;169117.4094361467
36;104.57292288920198;295393.2872801752;7;165.0460158082196;141356.21310071263
37;50.1892497609069;232290.42318680725;7;120.21455153493972;150642.9675047527
38;175.25763564336756;154720.6189524519;3;266.09740423537687;61403.30948583323
39;198.17906716328807;294217.4969086554;6;350.35518534746456;253090.94205304232
40;15.769366349657046;254151.19370005894;1;44.538910101894665;162843.95324606175
41;33.46230746704461;211575.26247401736;4;125.8062503494654;125258.44167188968
42;132.17370908863666;215723.31644353582;8;452.2437141538338;6410.37022563529
43;10.479330396079877;258495.3580830165;1;24.994137001906637;103943.66685165596
44;156.9678004763047;248890.25468862607;6;498.1850182816698;159079.99045325234
45;155.7873615909709;148290.83866559705;5;423.73198326515717;142458.43538863095
46;144.23618471770422;296725.2910451775;7;386.17265555777493;144398.23811440944
47;103.59145781971876;217715.0766361978;0;390.655596877048;126966.01178340879
48;266.48499010314924;270795.3457478109;1;369.65427801564425;218976.92925805715
49;183.4279426160118;236522.68714182256;0;442.36778201925955;178215.62235860433
50;201.1636814832684;126463.36821837715;3;468.99534694568086;55430.474139525
51;16.68637610586472;256249.12065095862;6;42.06496004060218;236084.98005482228
52;144.43633672714535;221182.1642826615;7;452.5731574917787;17165.606360838618
53;92.36652165072226;296544.4917705321;8;147.7079100981933;265367.31144367316
54;172.9646926320126;172951.1403114356;6;368.74698369082853;88911.94602254815
55;78.64782202197992;135378.66053678544;6;111.30848276975001;27045.373913755517
56;69.58068591568036;166612.72289802722;0;164.90329619499232;122376.389287628
57;15.119503443187394;195323.6868228038;3;22.695688515735963;46368.25221169681
58;254.80175703083438;169847.06305614242;5;442.08307341346;142119.2338645729
59;146.38553837944488;134513.09021428562;7;284.8250351936374;21771.185251209474
60;167.29989526232052;160472.8268056066;8;324.18692131397086;30098.94970441803
61;215.04331140969882;289647.77597780316;9;487.24407223976965;190598.7759893704
62;2.7798504629513565;265913.34902667964;6;3.787169193366527;3756.476920335741
63;40.00266587607016;268999.9684691451;0;143.5343267305367;83561.09715800888
64;97.46250812838767;157272.1036590354;1;194.97569257592423;156847.8090046602
65;11.091021562148894;220053.27185727283;4;31.07137710366718;197222.95964731972
66;297.58998748734945;296033.0099970457;3;471.2029572651557;294189.3977247541
67;219.0900688537666;179968.4561412837;0;498.93853191820745;122273.06353959873
68;53.267956148573354;203231.97851195603;1;72.19236388827065;140439.2880234246
