;S_times;d_dates;groups;p_times;r_dates
0;201.21268382264535;184939.45172543335;2;271.6919164052198;877.7872528903149
1;110.98490532648474;269441.8709397136;4;365.29927482914525;168961.4396558964
2;72.1352612324215;274320.04420607776;0;234.41286932654629;144675.92413764162
3;85.36611359738895;142758.56350543743;7;121.46987917909445;12773.752808627818
4;186.29057906796078;158474.61935361073;4;254.40996173099262;72110.99919423914
5;140.2456801067336;167953.43296021232;5;324.83112770049024;113232.60214231696
6;173.30307988280498;291081.29597285204;1;414.8025214638529;99934.68329304967
7;194.54254044536086;132284.9230933088;4;321.7068890635622;23245.129810197304
8;174.75778870254814;196729.3448758118;8;351.0889273514192;182488.33734733248
9;137.41694595172115;140313.17139228745;1;317.9590105706596;119584.56439513915
10;77.89724116370984;261869.51544578423;3;189.90784932885302;24898.31151945995
11;207.63191413261143;217499.59035707708;0;281.6106565538444;211503.15243515975
12;314.8236059634133;258918.84784051692;9;474.60306561117653;191007.05541861086
13;135.62041247217525;208948.9608412324;2;396.39664563106777;116321.30139104152
14;154.78907994569005;165573.19741460803;8;225.55289165796913;158962.70068140817
15;245.03299529525364;186728.31319288877;0;425.6033303033432;147853.83531918257
16;115.24140012821682;258154.2541328916;9;191.37232358758786;138147.20738207715
17;171.12292862857868;171428.0372213234;3;378.7517115488307;165927.1573341161
18;125.32937340413181;148715.12078198433;1;187.79408964859445;106655.04308486881
19;84.13723594107478;268631.366458345;7;126.58386483215652;105906.25888681712
20;98.68980185976604;215494.04789987399;8;329.6422836989788;47373.110059421386
21;21.899567556716285;305209.12591613893;3;45.68592614482309;60546.244787140495
22;134.6400227505815;123012.6664008706;1;290.3028734329217;33855.3457349473
23;39.38954467698043;218421.70414833535;6;142.04560863683767;110911.41538108824
24;4.338739505242682;132579.79501939067;8;5.787148666771582;19910.115232003445
25;211.08243062937214;221368.91115001732;6;316.56866297504337;162499.53898634686
26;102.5396545612166;151762.21705798985;0;194.85265028468717;51344.06164447336
27;211.99164888589593;124823.98437499099;2;310.9287995013721;12983.611457731238
28;259.33405695178965;294057.0132659087;7;414.00970964347744;47146.943335965916
29;100.96440841222017;131501.29861116307;0;333.949012001839;44940.92575538489
30;0.9837332333653884;139941.6255188838;4;1.44142020478898;22972.519832979677
31;121.58894098607375;241380.59347636002;0;178.24380561948638;176966.2479422013
32;274.0286269100985;275037.93964397523;8;443.6311614532303;12799.379336640815
33;37.68162171287369;221338.7724114618;6;97.4826600434334;124365.53033398371
34;200.86418590437572;220849.82060274418;6;386.57182496360764;55741.08600515067
35;182.30378417141296;205378.71103746205;7;492.6558371976294;86296.0834347808
36;16.612031276967752;278248.4744707831;8;28.700157081191403;66074.05716811116
37;65.3991325481639;247648.49413732113;6;141.88726045708256;143739.74184316312
38;123.52999325773968;133226.13205738226;2;253.97293472649295;85555.96269304071
39;132.39411768259845;205768.93612976826;0;179.94246104048662;37838.733443484416
40;150.5847126179498;236480.87177960586;1;224.8422083142286;82080.16130720897
41;142.7084692930678;259724.14026161;9;223.1064362743854;136685.39524423724
42;57.25046620258161;228475.33212602668;2;136.16731560308614;163210.7522934305
43;98.86795075090414;167218.8071139758;7;329.4743114049995;3933.9127831492997
44;11.380233839155796;139048.036916776;8;41.16918332799643;45810.44089243051
45;70.72798279548701;199243.05993845302;5;272.7966575669868;187968.8468179961
46;148.44264770420037;179669.4767444702;5;404.7148018344574;127805.34413492281
47;3.7578265011926204;196953.98734647187;5;8.158476333059106;142151.68003109575
48;170.9680625266173;241203.57975111465;9;373.79642335250077;123236.63538434426
49;58.76514652021289;131015.1419354454;0;203.25979474170035;34597.4978117334
50;130.23245677937362;176666.52725086542;1;179.45739056664382;151253.10184701992
51;70.27367058053505;189372.19909339986;8;181.64586821111027;29119.0238215221
52;121.8215060493943;256908.78066361992;5;254.7947254369418;188115.9927114338
53;202.4779198665406;161848.88345919934;9;322.77762366575365;90673.77879055915
54;106.15664497799138;211900.49711153947;6;315.4400587566337;162113.10926450972
