;p_times;S_times;groups;d_dates;r_dates
0;235.17275803876797;153.60632591263322;82;278356.2645059264;105084.88217766202
1;150.90753293597618;65.00143612190222;98;297483.306898034;75363.25543175937
2;372.55680206613437;196.09975778761807;112;244734.11998718022;243345.18643252773
3;172.13560207659575;116.57275577280541;107;213807.57420978363;194212.94398872732
4;263.2318035154305;180.74847317888066;30;287357.19025513064;190741.07571500575
5;322.61435474751715;121.52431652417114;25;230316.68629212875;159846.53705777714
6;484.3946867734534;266.7218982998513;4;244546.97923204448;183820.28196840637
7;296.8782993566833;74.26003385504183;76;342043.6545574225;299825.33182714664
8;84.96730528650907;52.051372180647405;35;291053.6320100961;107629.72044234694
9;281.5436260247846;108.94670920677468;11;263035.7997382588;191139.13295175883
10;439.1779884208663;315.0996832679351;59;215152.0165432899;67096.77001269166
11;311.5689828103787;145.48100418409857;81;217821.8851828986;21642.330370304007
12;217.61658340753348;135.06006565049685;14;301265.2957914808;270994.48003239144
13;104.93279869991714;58.69568061992708;5;333374.8364983982;89119.74152487317
14;360.9905941775302;188.33157699661803;73;243951.65920105888;8779.025815768893
15;375.6364779958761;147.71005885368675;117;236693.94498278905;119149.0072128385
16;299.7836442538023;142.5407969593281;14;269482.8700307136;11581.937677572232
17;495.8582100313557;365.1646225607385;70;223106.99378641092;212608.8917318618
18;45.7538425523841;16.89842413336011;22;241128.0914352341;207518.80286335194
19;407.25601811951077;294.70135434756;35;260303.84418846702;4560.554357256875
20;2.1785180688566426;1.2138324338928779;52;343493.44077997666;187915.12408348697
21;129.61027991046234;68.79553642378673;53;240990.6450904821;148867.05161813786
22;225.29797364440904;95.45545107507834;10;274609.2207230386;24436.65195852797
23;175.75266183761397;89.91404888791303;97;330018.8421858632;162708.68507375367
24;398.16710098395816;208.54368005758818;76;231511.97658601476;223423.88811005364
25;445.49325939861745;213.71108369221258;89;285134.0539260675;89761.49385038672
26;134.28244175165906;63.48061195556018;67;235579.6268080837;213607.77587414306
27;232.05225998843267;149.99805160908969;46;339480.11447438475;128697.03370168491
28;201.9665224028179;146.5990532610995;58;218413.98888021128;213390.07645367444
29;149.6837833900432;65.19505396901259;33;338469.8848836342;140641.3448406626
30;451.5832194960859;191.37726967172924;64;316461.55525088444;308875.3073802392
31;66.84784286169263;17.83622049479895;51;295269.34507043543;283223.0273837564
32;177.89070842737533;108.07984113970912;23;344528.21844413964;253529.1424598909
33;246.5339273422718;120.56349145831518;57;246965.19648537497;57169.14414246253
34;264.1300474898782;145.67058296273885;11;296957.8385553168;189206.2170877318
35;295.0140752846498;178.0167914287638;78;349259.71997333586;213756.6113659017
36;421.3774553496512;138.36030686279722;46;266345.0630503831;257606.07200917695
37;274.32430386873006;187.25277531436797;89;290154.8822214235;1976.7816370941716
38;210.11422909737183;156.33642727016925;44;325036.0617780868;7218.170852960106
39;32.00155802302304;19.432316130288818;82;338364.58535879024;95374.08314188826
40;1.359131937917715;1.0179335347215814;10;298490.2338319551;243684.3730178116
41;233.50866193360667;142.76845639010534;35;211648.67131116966;209751.97417441438
42;195.82665318902087;119.81859522287905;30;330331.4678570824;9025.38415952262
43;271.32158351507627;127.9318534925708;48;289894.5182286169;181425.38889981498
44;3.6505853623151383;0.9334948024691833;70;228172.2219545554;99471.07671913253
45;312.07760565579775;188.08664480777767;62;288184.228036418;164611.28064694948
46;443.67423674814603;189.02952032060205;95;211328.41078174504;114979.90201241462
47;382.7445234138812;171.85176208286126;113;283023.21632690815;75922.44308009482
48;488.5446090984024;258.8203467208874;56;267684.7144565668;80512.29150019145
49;391.1632607491568;240.9236609673614;8;220898.8874847606;69435.05955524647
50;380.8371925269361;208.74865971455768;54;336180.3311253451;16425.48377935174
51;366.1367025595717;93.54384169297136;54;342258.8953013179;279495.4860822727
52;439.24431796383203;206.398253608829;18;320393.13633734465;133747.19707390314
53;433.8006180328062;152.05670525168088;97;333106.28473420074;240125.6676628287
54;190.8465038704818;66.46397724733681;24;340777.49212770106;36788.51870053758
55;165.98178503580223;81.04309311423319;98;314830.1779314471;199113.40516969145
56;494.5246778446007;133.09314750890354;27;302224.5893880512;289689.45348893566
57;132.37155563084985;47.920985073028724;46;324531.139706111;202348.9049159391
58;170.29905787295084;86.21203198162746;18;235578.63601408695;86047.4614302577
59;138.95060344135354;51.16593260467089;78;344870.7486931222;312835.96142066235
60;64.15025992587152;28.163662604301933;63;319745.0664550767;292170.917453279
61;308.0738352241629;210.6026585144215;3;229495.13189551953;71183.31458555174
62;371.1882694512745;231.1610541610356;67;249375.06446024662;234330.88227898706
63;242.7340618618644;71.82058133245499;35;295897.4078540232;78478.35214060755
64;483.9517118427875;159.70616780904834;7;272994.65361487895;93410.48039734668
65;309.73897439142144;137.82535966173367;108;226108.42153051967;113789.74316942063
66;253.9026014051678;175.79277118584181;64;245835.27590270288;173565.8563411835
67;101.39025460370513;70.51525787337286;64;236394.35702563412;119789.83088442248
68;233.97078543788805;147.58110877528497;110;304157.2289823729;112703.42919061946
69;222.0248250149009;97.39439141085117;110;240049.7996975667;87875.38227698595
70;198.40688186288713;87.2234710376882;71;212146.4084303092;79507.47542565642
71;447.21337294092183;131.75938362276906;33;269285.5304288812;258067.3907427524
72;227.04603252946345;87.11065340840354;77;299545.738326652;272114.0772368695
73;141.69767884235054;94.9437893801652;105;321900.37925346335;50297.35910764702
74;82.6437001903083;36.698314920437646;49;210067.7093886514;86688.57045214823
75;214.03077937203594;154.98024764017222;16;321820.9176771522;249805.50930641513
76;217.8112650090077;83.97540345750996;102;315691.41441145446;715.9550611752035
77;408.325817314453;119.58546062002534;82;303975.045511272;286222.52592340007
78;279.0215981892531;150.9988769153507;21;295649.0033313372;72287.3144233712
79;297.2016287467796;88.57216420294111;60;300940.1675306821;264729.5232152893
80;439.01333594771;270.16122146085354;5;263141.1739014522;125142.98694213809
81;82.93021184677957;28.191665732507115;52;261446.39971196855;188565.43184013022
82;413.5378361004715;244.56071231443917;82;316563.94352909585;140872.39043063237
83;180.44334872228274;122.40829619009325;25;350010.16738433886;146294.85564444688
84;178.39699454979697;80.11122706189785;106;325518.0127355092;270360.93464812933
85;99.36572851350444;70.63787659554333;90;332237.820506117;70269.72675105029
86;409.19302005768895;217.5407755625337;78;245063.0552959795;116603.23793998778
87;412.7154132646234;281.91977355525523;86;222983.56236999933;27796.79689664486
88;251.110188150598;122.87979914722108;93;238879.7656031543;93763.62254721824
89;194.89231033170887;52.4484827305708;50;255761.23702134125;200485.2895770067
90;367.19605069161423;251.64873528411357;102;288406.0605361967;267639.4727477418
91;423.27712301148625;223.3729557475545;17;322676.73019469733;71077.02408377625
92;190.19034121537038;113.22450091629202;15;304932.77008043305;139086.48532342844
93;209.98587805444026;134.84647744483215;70;299928.01521817787;205396.04713068157
94;214.8455757832197;63.951038200837445;84;222037.61957231877;60080.57335193317
95;405.99478927456556;218.33021357159348;51;326606.0456381807;129370.07068384632
96;184.4983495884709;69.71564857827265;79;288662.86790944036;140701.93102389987
97;242.18800481428642;113.39476715029842;45;249444.18044663302;198550.3508394447
98;266.849628535269;97.85371185827061;29;235111.63828846175;51569.085557002596
99;472.70356687993234;163.02609334313175;34;330723.7161666301;232274.06796498035
100;345.5564038388827;137.64640503948107;74;335691.3181382599;171256.26956905972
101;234.30103952001997;165.53671532308613;25;315649.68725596456;113337.34669696393
102;459.92573341674773;195.67945004598724;111;241088.2422620114;210290.39023920996
103;6.5557378245569815;3.5843051351538544;73;283180.2631590489;282762.56187996874
104;167.37861254845143;72.8009791948552;20;326293.13500300056;78477.6451755487
105;108.86315566892263;68.99402631876924;116;325276.4120522428;148551.4687511925
106;457.7475149115857;309.76403927106753;112;329481.82305907714;189099.8342889204
107;21.091556223854816;10.095029542953338;60;266634.8266443193;166521.3082273029
108;158.87996965950742;82.53297841174921;78;344719.5332547501;185888.90910047852
109;129.42832104665575;67.30383130615621;22;253906.66858399697;188789.108939704
110;424.828028242371;153.12701621198042;70;312092.10432275926;159663.52887917464
111;202.3894926793151;97.36543849886154;80;270465.67253690196;209392.67827168244
112;490.9665370304408;362.85903818568625;110;283598.38307373994;159841.63320149184
113;392.8807402780955;196.00922092478208;43;331174.71785769553;239776.2035107327
114;353.4396959537984;239.39829818639842;89;339578.13845822465;319753.1823459763
115;200.31271603721493;120.01093644183148;55;317176.80022691685;261381.07651613708
116;342.86263536257627;120.70541404357832;90;211318.3362526539;35304.69916582244
117;268.87765099053837;172.69125322461352;14;235626.38093380036;139183.7461636035
118;95.78478902907722;25.770662696775695;37;292657.7824485989;127900.54095418715
119;62.11343731406945;32.40403238277071;78;331749.4918175027;174434.30272522487
120;50.79863515191318;32.490744877271865;35;260247.18062630604;91887.1636213696
121;282.1477250995004;157.49085299993135;110;306941.24483901146;138419.58519346538
122;172.38112498638185;113.1995997913868;26;345010.5998264746;256142.07573387213
123;175.90024661659135;46.956608230971135;39;278126.9225665857;145882.65192346435
124;451.1658309650735;151.31766170679975;2;332846.7059588652;292396.4677917521
125;492.4479498874116;154.69388057309598;57;239762.01447074767;12220.790222475887
126;137.33968238469762;93.96171278011876;21;248851.07301293343;125081.34711533626
127;152.14452437454173;75.91515484319957;21;325903.8074189988;194064.05419457512
128;379.99825052166915;179.44826314464768;36;327373.46902594215;194372.61918486797
129;133.86796820476224;95.27293418496538;118;346607.64405347395;168169.53344383053
130;381.2192139935789;190.31233850944847;59;339049.8726320867;300351.30322223593
131;368.07825108896645;270.04873965451327;82;211662.4169784168;160527.42371274382
132;239.7333689063149;62.414961352417414;47;330718.4661321678;156144.1751008414
133;183.590883728019;47.27958623994414;7;342632.57723249984;43076.92042180679
134;462.91645598033887;128.48645820921422;32;314091.60480599466;162297.35151105316
135;205.5727006044782;88.05114156788427;39;342468.91569670604;106964.50234230072
136;452.44675802660123;337.4101596563229;52;221564.73210805148;205855.57759206512
137;70.96888935340773;28.129602545066618;67;272343.02009641414;200070.10719565357
138;35.38174936480767;17.460064500476232;64;277859.35061095125;263899.22016694915
139;398.72359921970025;211.35195288193606;23;271144.6257608818;12632.4916300149
